Codigo,Descripcion,MOTO,Marca,Precio,Existencia
0037-500803,CUBIERTA INFERIOR DE ENFRIAMIENTO,SURFER CITY,KURAZAI, 107.00 ,0
0036-440703,CUBIERTA INFERIOR DE ENFRIAMIENTO,SURFER CITY,KURAZAI, 64.00 ,6
0045-K91903,CUBIERTA INFERIOR DE PISO,SURFER CITY,KURAZAI, 192.00 ,61
0013-K91916,CUBIERTA LATERAL DERECHA,SURFER CITY,KURAZAI, 642.00 ,45
0013-K91936,CUBIERTA LATERAL DERECHA,SURFER CITY,KURAZAI, 642.00 ,32
0012-K91916,CUBIERTA LATERAL IZQUIERDA,SURFER CITY,KURAZAI, 642.00 ,38
0012-K91936,CUBIERTA LATERAL IZQUIERDA,SURFER CITY,KURAZAI, 642.00 ,32
0262-440700,CU�A DE CIGUENAL,SURFER CITY,KURAZAI, 13.00 ,30
0057-K91900,DIRECCIONAL DELANTERA DERECHA,SURFER CITY,KURAZAI, 107.00 ,83
0056-K91900,DIRECCIONAL DELANTERA IZQUIERDA,SURFER CITY,KURAZAI, 107.00 ,69
0149-440700,DISCO DE IMPULSION,SURFER CITY,KURAZAI, 263.00 ,0
0147-440700,DISCO DE IMPULSION MOVIL,SURFER CITY,KURAZAI, 263.00 ,0
1204-440700,DISCOS DE IMPULSION COMPLETOS,SURFER CITY,KURAZAI, 535.00 ,38
0153-440700,EJE DE ENGRANE DE REDUCCION,SURFER CITY,KURAZAI, 213.00 ,52
0190-K91900,EJE DE LLANTA DELANTERA,SURFER CITY,KURAZAI, 133.00 ,23
0040-K91900,ELEMENTO INTERIOR DE FILTRO DE AIRE,SURFER CITY,KURAZAI, 160.00 ,49
0155-881000,EMBRAGUE DE ARRANQUE,SURFER CITY,KURAZAI, 532.00 ,0
0780-891100,ENGRANE DE ARA�A DE VELOCIMETRO,SURFER CITY,KURAZAI, 592.00 ,0
0135-500800,ENGRANE DE ARRANQUE COMPLETO,SURFER CITY,KURAZAI, 187.00 ,32
0136-440700,ENGRANE DE BOMBA DE ACEITE,SURFER CITY,KURAZAI, 64.00 ,18
0154-440700,ENGRANE DE EMBRAGUE DE ARRANQUE,SURFER CITY,KURAZAI, 213.00 ,114
0152-440700,ENGRANE DE REDUCCION,SURFER CITY,KURAZAI, 213.00 ,80
0163-440700,ENGRANE EXTERIOR DE TRANSMISION,SURFER CITY,KURAZAI, 400.00 ,14
0143-440700,ENGRANE IMPULSO DE ARRANQUE,SURFER CITY,KURAZAI, 64.00 ,15
0042-K91903,ESCAPE DERECHO,SURFER CITY,KURAZAI,1604,28
0043-K91903,ESPEJO DERECHO,SURFER CITY,KURAZAI, 96.00 ,348
0044-K91903,ESPEJO IZQUIERDO,SURFER CITY,KURAZAI, 96.00 ,343
0069-K71700,ESTATOR,SURFER CITY,KURAZAI, 428.00 ,2
0121-440700,FILTRO DE ACEITE,SURFER CITY,KURAZAI, 107.00 ,0
0203-110500,FILTRO DE COMBUSTIBLE,SURFER CITY,KURAZAI, 32.00 ,0
0161-K91900,FLECHA EXTERNA DE TRANSMISION,SURFER CITY,KURAZAI, 267.00 ,11
0160-K91900,FLECHA INTERNA DE TRANSMISION,SURFER CITY,KURAZAI, 342.00 ,12
0199-K91900,FLOTADOR DE COMBUSTIBLE,SURFER CITY,KURAZAI, 138.00 ,25
0055-500800,FOCO DE CUARTOS,SURFER CITY,KURAZAI, 32.00 ,1
0059-060700,FOCO DE DIRECCIONALES,SURFER CITY,KURAZAI, 32.00 ,327
0061-140700,FOCO DE FARO,SURFER CITY,KURAZAI, 73.00 ,0
0064-040700,FOCO DE STOP,SURFER CITY,KURAZAI, 10.00 ,0
0124-440703,GUIA DE CABLES DE ESTATOR,SURFER CITY,KURAZAI, 19.00 ,2
0172-440703,GUIA DE CADENA DE LEVA INFERIOR,SURFER CITY,KURAZAI, 75.00 ,116
0171-881003,GUIA DE CADENA DE LEVA SUPERIOR,SURFER CITY,KURAZAI, 462.00 ,0
0910-440700,GUIA DE MANGUERA,SURFER CITY,KURAZAI, 33.00 ,33
0150-140700,JUEGO DE ANILLOS DE PISTON,SURFER CITY,KURAZAI, 233.00 ,120
0077-520900,JUEGO DE BALATAS DELANTERAS,SURFER CITY,KURAZAI, 80.00 ,0
0145-440700,JUEGO DE CORREDERAS,SURFER CITY,KURAZAI, 75.00 ,50
1608-140700,JUEGO DE PISTON COMPLETO,SURFER CITY,KURAZAI, 371.00 ,0
0146-440700,JUEGO DE RODILLOS,SURFER CITY,KURAZAI, 106.00 ,76
0945-K91900,JUEGO DE TAZAS PARA YUGO,SURFER CITY,KURAZAI, 214.00 ,72
1607-140700,JUEGO DE VALVULAS DE ADMISION Y ESCAPE,SURFER CITY,KURAZAI, 514.00 ,0
0170-440700,JUNTA CENTRAL DE CARTER,SURFER CITY,KURAZAI, 64.00 ,88
0115-140600,JUNTA DE CABEZA DE CILINDRO,SURFER CITY,KURAZAI, 54.00 ,101
0159-440700,JUNTA DE CAJA DE TRANSMISION,SURFER CITY,KURAZAI, 64.00 ,0
0113-140600,JUNTA DE CILINDRO,SURFER CITY,KURAZAI, 64.00 ,221
0126-140700,JUNTA DE LA TAPA IZQUIERDA DE MOTOR,SURFER CITY,KURAZAI, 43.00 ,191
0108-110500,JUNTA DE PIPETA,SURFER CITY,KURAZAI, 13.00 ,0
0347-110500,JUNTA DE TAPA DE CABEZA,SURFER CITY,KURAZAI, 86.00 ,82
0119-440700,JUNTA DE TAPA DERECHA DE CARTER,SURFER CITY,KURAZAI, 53.00 ,0
0117-440700,JUNTA DE TENSOR,SURFER CITY,KURAZAI, 25.00 ,46
0260-440700,KIT DE 2 SEGUROS DE PERNO DE PISTON,SURFER CITY,KURAZAI, 4.00 ,678
0293-440700,KIT DE 2 SELLOS DE VALVULAS,SURFER CITY,KURAZAI, 32.00 ,367
0464-440700,KIT DE PASTAS DE CLUTCH MOTONETA 150CC,SURFER CITY,KURAZAI,1165,57
0776-520900,LEVA DE FRENO DELANTERO,SURFER CITY,KURAZAI, 64.00 ,6
0197-520900,LEVA DE FRENO TRASERO,SURFER CITY,KURAZAI, 64.00 ,14
1599-110503,LIGA DE PLASTICOS VS CABEZA,SURFER CITY,KURAZAI, 21.00 ,57
0186-K91903,LLANTA DELANTERA 3.50-10,SURFER CITY,KURAZAI, 855.00 ,0
0202-160600,LLAVE DE PASO DE COMBUSTIBLE,SURFER CITY,KURAZAI, 107.00 ,23
0070-140700,MAGNETO,SURFER CITY,KURAZAI, 593.00 ,35
0217-K91900,MANDO DERECHO,SURFER CITY,KURAZAI, 203.00 ,65
0213-K91900,MANDO IZQUIERDO,SURFER CITY,KURAZAI, 203.00 ,46
0112-110500,MANGUERA DE RESPIRACION DE TAPA DE CABEZA,SURFER CITY,KURAZAI, 76.00 ,84
0212-K91903,MANIJA IZQUIERDA,SURFER CITY,KURAZAI, 139.00 ,27
0231-K91900,MANUBRIO,SURFER CITY,KURAZAI, 286.00 ,25
0120-440703,MEDIDOR DE ACEITE,SURFER CITY,KURAZAI, 43.00 ,29
0318-K91900,MICA DE DIRECCIONAL DELANTERA DERECHA,SURFER CITY,KURAZAI, 64.00 ,30
0319-K91900,MICA DE DIRECCIONAL DELANTERA IZQUIERDA,SURFER CITY,KURAZAI, 64.00 ,26
0085-440700,MOTOR DE ARRANQUE,SURFER CITY,KURAZAI, 635.00 ,14
0441-440700,ORING,SURFER CITY,KURAZAI, 21.00 ,14
0179-110500,ORING ( 27X42X7 ),SURFER CITY,KURAZAI, 32.00 ,243
0178-110500,ORING (198x30x5 ),SURFER CITY,KURAZAI, 33.00 ,128
0178-110500,ORING (198x30x5 ),SURFER CITY,KURAZAI, 33.00 ,128
0167-110500,ORING (20x32x6 ),SURFER CITY,KURAZAI, 100.00 ,35
0438-440700,ORING DE MEDIDOR DE ACEITE,SURFER CITY,KURAZAI, 8.00 ,0
0220-K91903,PARADOR CENTRAL,SURFER CITY,KURAZAI, 235.00 ,30
0222-K91903,PARADOR LATERAL,SURFER CITY,KURAZAI, 118.00 ,25
0004-K91902,PARRILLA PORTA BULTOS,SURFER CITY,KURAZAI, 642.00 ,3
0004-K91924,PARRILLA PORTA BULTOS,SURFER CITY,KURAZAI, 953.00 ,23
0128-921203,PEDAL DE ARRANQUE,SURFER CITY,KURAZAI, 160.00 ,0
0097-440700,PERNO DE BALANCIN DE VALVULA DE ADMISION,SURFER CITY,KURAZAI, 64.00 ,23
0101-440700,PERNO DE BALANCIN DE VALVULA DE ESCAPE,SURFER CITY,KURAZAI, 58.00 ,91
0948-440700,PERNO DE BOMBA DE ACEITE,SURFER CITY,KURAZAI, 64.00 ,13
0782-520900,PERNO DE LEVA DE FRENO DELANTERO,SURFER CITY,KURAZAI, 55.00 ,14
0195-520900,PERNO DE LEVA DE FRENO TRASERO,SURFER CITY,KURAZAI, 53.00 ,9
0259-140700,PERNO DE PISTON,SURFER CITY,KURAZAI, 64.00 ,52
0904-440700,PERNO GUIA 10mm X 16mm,SURFER CITY,KURAZAI, 21.00 ,79
0904-440700,PERNO GUIA 10mm X 16mm,SURFER CITY,KURAZAI, 21.00 ,79
0110-110500,PIPETA DE CARBURADOR,SURFER CITY,KURAZAI, 134.00 ,55
0027-K91903,PISO,SURFER CITY,KURAZAI, 318.00 ,31
0261-140700,PISTON,SURFER CITY,KURAZAI, 186.00 ,95
0144-440700,PLACA DE IMPULSO DEL PEDAL DE ARRANQUE,SURFER CITY,KURAZAI, 53.00 ,31
0134-440700,PLACA DE RESORTE DE ABANICO DE ARRANQUE,SURFER CITY,KURAZAI, 139.00 ,0
1033-K91903,PLACA DE SOPORTE DE TANQUE DE GASOLINA,SURFER CITY,KURAZAI, 160.00 ,9
0912-440700,PLACA SUJETADORA DE CABLES,SURFER CITY,KURAZAI, 21.00 ,12
0099-440700,PLATO DE POSICION,SURFER CITY,KURAZAI, 32.00 ,149
0133-881000,PRIMER BUJE DE ABANICO DE ARRANQUE,SURFER CITY,KURAZAI, 25.00 ,0
0407-K91903,PROTECTOR DE ESCAPE,SURFER CITY,KURAZAI, 339.00 ,83
0094-K91900,PU�O DERECHO,SURFER CITY,KURAZAI, 43.00 ,33
0093-K91900,PU�O IZQUIERDO,SURFER CITY,KURAZAI, 34.00 ,26
0088-921200,REGULADOR DE VOLTAJE,SURFER CITY,KURAZAI, 205.00 ,19
1386-K91903,REJILLA DE CUBIERTA FRONTAL,SURFER CITY,KURAZAI, 64.00 ,44
0090-110500,RELAY DE ARRANQUE,SURFER CITY,KURAZAI, 159.00 ,174
0089-110500,RELAY DE INTERMITENTES CONECTOR DE 2 CABLES,SURFER CITY,KURAZAI, 96.00 ,161
0131-440700,RESORTE DE ABANICO DE ARRANQUE,SURFER CITY,KURAZAI, 41.00 ,46
0122-440700,RESORTE DE FILTRO DE ACEITE,SURFER CITY,KURAZAI, 19.00 ,39
0221-K91900,RESORTE DE PARADOR CENTRAL,SURFER CITY,KURAZAI, 32.00 ,23
0223-K91900,RESORTE DE PARADOR LATERAL,SURFER CITY,KURAZAI, 32.00 ,30
0107-440700,RESORTE EXTERIOR DE VALVULAS,SURFER CITY,KURAZAI, 41.00 ,261
0106-440700,RESORTE INTERIOR DE VALVULAS,SURFER CITY,KURAZAI, 41.00 ,255
0777-350700,RESORTE LEVA FRENO DELANTERO,SURFER CITY,KURAZAI, 86.00 ,0
0908-440700,RETEN,SURFER CITY,KURAZAI, 64.00 ,12
1166-520900,RETEN  40 X 51 X 5,SURFER CITY,KURAZAI, 64.00 ,0
0185-K91917,RIN DELANTERO COMPLETO,SURFER CITY,KURAZAI, 962.00 ,18
0185-K91923,RIN DELANTERO COMPLETO,SURFER CITY,KURAZAI, 962.00 ,16
0191-K91917,RIN TRASERO COMPLETO,SURFER CITY,KURAZAI,2096,17
0191-K91923,RIN TRASERO COMPLETO,SURFER CITY,KURAZAI,2096,0
0977-440700,RONDANA DE RESORTE EXTERIOR DE VALVULA,SURFER CITY,KURAZAI, 23.00 ,331
0011-K91917,SALPICADERA DELANTERA,SURFER CITY,KURAZAI, 535.00 ,48
0011-K91923,SALPICADERA DELANTERA,SURFER CITY,KURAZAI, 535.00 ,3
0029-K91903,SALPICADERA TRASERA,SURFER CITY,KURAZAI, 160.00 ,36
0575-440700,SEGURO DE VALVULAS,SURFER CITY,KURAZAI, 25.00 ,316
0139-440700,SEPARADOR DE BOMBA DE ACEITE,SURFER CITY,KURAZAI, 43.00 ,6
0109-440703,SEPARADOR DE CABEZA DE PIPETA DE CARBURADOR,SURFER CITY,KURAZAI, 19.00 ,0
1133-K91900,SOPORTE CON MANIJA DERECHA,SURFER CITY,KURAZAI, 201.00 ,25
0906-K91900,SOPORTE CON MANIJA IZQUIERDA,SURFER CITY,KURAZAI, 214.00 ,285
0774-520903,SOPORTE DE BALATAS DELANTERO,SURFER CITY,KURAZAI, 334.00 ,90
0273-K91903,SOPORTE DE CAJA DELANTERA,SURFER CITY,KURAZAI, 43.00 ,46
0227-K91903,SOPORTE DE MOTOR,SURFER CITY,KURAZAI, 374.00 ,5
0291-K91903,SOPORTE DE PARRILLA PORTABULTOS,SURFER CITY,KURAZAI, 96.00 ,20
0823-K91903,SOPORTE DE SALPICADERA TRASERA,SURFER CITY,KURAZAI, 64.00 ,25
0100-440700,SUJETADOR DE ARBOL DE LEVAS,SURFER CITY,KURAZAI, 280.00 ,86
0325-K91900,SWITCH DE ENCENDIDO,SURFER CITY,KURAZAI, 749.00 ,89
0048-K91900,TABLERO COMPLETO,SURFER CITY,KURAZAI, 603.00 ,23
0198-K91903,TANQUE DE COMBUSTIBLE,SURFER CITY,KURAZAI, 688.00 ,18
0028-K91903,TAPA DE BATERIA,SURFER CITY,KURAZAI, 96.00 ,68
0111-110500,TAPA DE CABEZA DE CILINDRO,SURFER CITY,KURAZAI, 232.00 ,37
0019-K91903,TAPA DE NUMERO VIN,SURFER CITY,KURAZAI, 64.00 ,37
0125-K91903,TAPA DE POLEAS,SURFER CITY,KURAZAI, 855.00 ,5
0003-K91903,TAPA INTERIOR DE CAJA DE EQUIPAJE,SURFER CITY,KURAZAI, 86.00 ,38
0123-440700,TAPON DE DRENADO,SURFER CITY,KURAZAI, 53.00 ,30
0201-110500,TAPON DE TANQUE DE COMBUSTIBLE,SURFER CITY,KURAZAI, 107.00 ,273
0116-440700,TENSOR DE CADENA,SURFER CITY,KURAZAI, 214.00 ,27
0907-440700,TORNILLO DE GUIA DE CADENA,SURFER CITY,KURAZAI, 70.00 ,75
0184-440700,TUBO DE RESPIRACION DE TRANSMISION,SURFER CITY,KURAZAI, 25.00 ,0
0087-110500,UNIDAD DE C.D.I.,SURFER CITY,KURAZAI, 254.00 ,41
0060-K91900,UNIDAD DE FARO,SURFER CITY,KURAZAI, 396.00 ,9
0063-K91900,UNIDAD DE STOP,SURFER CITY,KURAZAI, 374.00 ,59
0103-140700,VALVULA DE ADMISION,SURFER CITY,KURAZAI, 150.00 ,28
0104-140700,VALVULA DE ESCAPE,SURFER CITY,KURAZAI, 137.00 ,57
0034-440700,VENTILADOR DE ENFRIAMIENTO,SURFER CITY,KURAZAI, 96.00 ,25
0224-K91900,YUGO DE DIRECCION,SURFER CITY,KURAZAI, 855.00 ,26
0987-450800,1ER RONDANA DE EJE PRIMARIO,TORINO ,BDS, 21.00 ,0
0990-450800,2DA RONDANA DE FLECHA DE ARRANQUE,TORINO ,BDS, 21.00 ,48
0986-450800,3RA RONDANA DE EJE SECUNDARIA,TORINO ,BDS, 67.00 ,18
0992-450800,4TA RONDANA DE FLECHA DE ARRANQUE,TORINO ,BDS, 4.00 ,20
0363-831000,ABRAZADERA DE ESCAPE,TORINO ,BDS, 107.00 ,8
1047-831000,ABRAZADERA DE FILTRO DE AIRE,TORINO ,BDS, 13.00 ,0
0389-831000,ABRAZADERA SUPERIOR DE MANUBRIO,TORINO ,BDS, 96.00 ,62
0084-831000,AMORTIGUADOR TRASERO,TORINO ,BDS, 445.00 ,0
0524-831200,ARNES DE TABLERO,TORINO ,BDS, 213.00 ,47
0086-831000,ARNES PRINCIPAL,TORINO ,BDS, 642.00 ,35
0001-B81703,ASIENTO,TORINO ,BDS, 625.00 ,0
0574-450800,ASIENTO SUPERIOR DE RESORTE DE VALVULA,TORINO ,BDS, 41.00 ,112
0446-450800,BALANCIN DE VARILLA,TORINO ,BDS, 119.00 ,96
0459-090700,BALERO 6001 ABIERTO,TORINO ,BDS, 56.00 ,8
0428-090700,BALERO 6006 ABIERTO,TORINO ,BDS, 70.00 ,152
0964-040700,BALERO 6202Z,TORINO ,BDS, 107.00 ,0
0964-040700,BALERO 6202Z,TORINO ,BDS, 107.00 ,0
0965-040700,BALERO 6301,TORINO ,BDS, 85.00 ,0
0836-060700,BALERO 6302 ABIERTO,TORINO ,BDS, 145.00 ,38
0164-110500,BALERO ABIERTO 6204,TORINO ,BDS, 64.00 ,109
0805-040700,BALERO AHUJA NK152312,TORINO ,BDS, 96.00 ,333
0429-090700,BALERO DE AHUJA HK212810,TORINO ,BDS, 53.00 ,0
0530-831000,BALINES,TORINO ,BDS, 16.00 ,29
0530-831000,BALINES,TORINO ,BDS, 16.00 ,29
0225-831010,BARRA DE SUSPENSION DELANTERA DERECHA,TORINO ,BDS,1016,51
0226-831010,BARRA DE SUSPENSION DELANTERA IZQUIERDA,TORINO ,BDS,1016,48
0737-831003,BARRA DE TOPE DE PORTA BALATAS,TORINO ,BDS, 106.00 ,27
1444-831000,BARRIL DE VARILLA DE FRENO TRASERO,TORINO ,BDS, 11.00 ,0
0509-831200,BARRIL SELECTOR DE CAMBIOS,TORINO ,BDS, 198.00 ,0
0463-450800,BASE DE EMBRAGUE,TORINO ,BDS, 133.00 ,0
2000-190200,BATERIA MMG YB6L-B   (GEL),TORINO ,BDS, 752.00 ,0
1205-831200,BIELA DE CIGUE�AL,TORINO ,BDS, 398.00 ,5
1149-831000,BIRLO DE CABEZA DE ESCAPE (6X38MM),TORINO ,BDS, 21.00 ,14
0175-450800,BIRLO PRISIONERO DE CARTER DERECHO,TORINO ,BDS, 41.00 ,3
0174-450800,BIRLO PRISIONERO DE CARTER IZQUIERDO,TORINO ,BDS, 41.00 ,1
0091-831000,BOBINA DE IGNICION,TORINO ,BDS, 128.00 ,90
0207-831000,BOCINA DE CLAXON,TORINO ,BDS, 180.00 ,11
0138-831200,BOMBA ACEITE COMPLETA,TORINO ,BDS, 321.00 ,12
0432-090700,BUJE DE BENDIX,TORINO ,BDS, 56.00 ,287
0176-250700,BUJE DE CILINDRO,TORINO ,BDS, 78.00 ,31
0598-470800,BUJE DE LLANTA DELANTERA,TORINO ,BDS, 64.00 ,68
0740-831000,BUJE DE MAZA TRASERA,TORINO ,BDS, 43.00 ,0
0838-831000,BUJE DERECHO DE LLANTA TRASERA,TORINO ,BDS, 75.00 ,2
0102-060700,BUJIA 8,TORINO ,BDS, 159.00 ,268
0096-641110,CABEZA DE CILINDRO,TORINO ,BDS,1376,0
1428-641100,CABLE NEGATIVO DE CHASIS,TORINO ,BDS, 183.00 ,0
1369-831102,CABLE POSITIVO DE BATERIA,TORINO ,BDS, 186.00 ,0
0387-831000,CADENA DE TRANSMISION,TORINO ,BDS, 252.00 ,34
0557-831003,CAJA DE BATERIA,TORINO ,BDS, 96.00 ,11
0309-450800,CAMARA DE LLANTA DELANTERA,TORINO ,BDS, 95.00 ,0
1207-090700,CAMARA TRASERA,TORINO ,BDS, 238.00 ,0
0071-831000,CARBURADOR,TORINO ,BDS,1165,24
0516-831203,CARCAZA DE FARO DELANTERO,TORINO ,BDS, 162.00 ,310
0169-641103,CARTER DERECHO DE MOTOR,TORINO ,BDS,1028,4
0168-641103,CARTER IZQUIERDO DE MOTOR,TORINO ,BDS,1588,0
0846-470800,CHECK DE ACEITE,TORINO ,BDS, 64.00 ,17
0209-831000,CHICOTE DE ACELERADOR,TORINO ,BDS, 96.00 ,288
0209-831000,CHICOTE DE ACELERADOR,TORINO ,BDS, 96.00 ,288
0340-831000,CHICOTE DE CLUTCH,TORINO ,BDS, 86.00 ,83
0340-831000,CHICOTE DE CLUTCH,TORINO ,BDS, 86.00 ,83
0403-831000,CHICOTE DE FRENO DELANTERO,TORINO ,BDS, 96.00 ,119
0287-831000,CHICOTE DE VELOCIMETRO,TORINO ,BDS, 118.00 ,314
0287-831000,CHICOTE DE VELOCIMETRO,TORINO ,BDS, 118.00 ,314
0151-490800,CIGUE�AL COMPLETO,TORINO ,BDS,1925,0
0114-641110,CILINDRO,TORINO ,BDS, 962.00 ,6
0941-831000,CLUTCH COMPLETO,TORINO ,BDS, 855.00 ,0
0039-831003,COMPARTIMIENTO DE FILTRO DE AIRE,TORINO ,BDS, 321.00 ,34
0540-831003,COMPLEMENTO DE SALPICADERA TRASERA INFERIOR,TORINO ,BDS, 214.00 ,83
0539-831000,COMPLEMENTO DE SALPICADERA TRASERA SUPERIOR,TORINO ,BDS, 160.00 ,298
0366-831000,CONO INFERIOR DE DIRECCION,TORINO ,BDS, 53.00 ,73
0367-831000,CONO SUPERIOR DE DIRECCION,TORINO ,BDS, 53.00 ,75
0237-831000,CONTRA TUERCA DE YUGO,TORINO ,BDS, 43.00 ,0
1241-831000,CORBATA DE RIN,TORINO ,BDS, 53.00 ,0
0468-450800,CORONA DE EMBRAGUE,TORINO ,BDS, 428.00 ,0
0230-831003,CUADRO CHASIS,TORINO ,BDS,3850,0
0355-B81706,CUBIERTA DE CRANK,TORINO ,BDS, 505.00 ,9
0439-831206,CUBIERTA DE ENGRANE DE REDUCCION,TORINO ,BDS, 321.00 ,28
0351-490806,CUBIERTA DE MAGNETO,TORINO ,BDS, 445.00 ,0
0346-490806,CUBIERTA IZQUIERDA DE SPROCKET,TORINO ,BDS, 257.00 ,15
0013-B81723,CUBIERTA LATERAL DERECHA,TORINO ,BDS, 235.00 ,41
0013-B81716,CUBIERTA LATERAL DERECHA,TORINO ,BDS, 235.00 ,38
0012-B81723,CUBIERTA LATERAL IZQUIERDA,TORINO ,BDS, 235.00 ,45
0012-B81716,CUBIERTA LATERAL IZQUIERDA,TORINO ,BDS, 235.00 ,36
0336-901103,CUBRE CADENA,TORINO ,BDS, 135.00 ,44
0738-901103,CUBRE CADENA INFERIOR,TORINO ,BDS, 140.00 ,20
0281-831200,CUBRE POLVO SUPERIOR DE YUGO,TORINO ,BDS, 119.00 ,3
0057-831000,DIRECCIONAL DELANTERA DERECHA,TORINO ,BDS, 139.00 ,123
0056-831000,DIRECCIONAL DELANTERA IZQUIERDA,TORINO ,BDS, 139.00 ,96
0067-831000,DIRECCIONAL TRASERA DERECHA,TORINO ,BDS, 139.00 ,68
0066-831000,DIRECCIONALTRASERA IZQUIERDA,TORINO ,BDS, 139.00 ,35
0465-450800,DISCO DE CLUTCH,TORINO ,BDS, 43.00 ,155
0098-390700,EJE DE BALANCIN DE VALVULA,TORINO ,BDS, 331.00 ,49
0447-450800,EJE DE BALANCIN DE VARILLAS,TORINO ,BDS, 64.00 ,87
0458-450800,EJE DE CLUTCH,TORINO ,BDS, 11.00 ,15
0451-450800,EJE DE ENGRANE DE LEVAS,TORINO ,BDS, 332.00 ,84
0153-560900,EJE DE ENGRANE DE REDUCCION,TORINO ,BDS, 129.00 ,50
0602-831000,EJE DE HORQUILLA TRASERA,TORINO ,BDS, 105.00 ,0
0190-831000,EJE DE LLANTA DELANTERA,TORINO ,BDS, 75.00 ,14
0498-450800,EJE DE PALANCA DE CAMBIOS,TORINO ,BDS, 251.00 ,0
0505-450800,EJE DE SELECTOR,TORINO ,BDS, 86.00 ,39
0547-831000,EJE TRASERO,TORINO ,BDS, 96.00 ,55
0040-831000,ELEMENTO INTERIOR DE FILTRO DE AIRE,TORINO ,BDS, 158.00 ,0
0511-831000,EMBOLO,TORINO ,BDS, 53.00 ,0
0155-450800,EMBRAGUE DE ARRANQUE,TORINO ,BDS, 790.00 ,7
0479-450800,ENGRANE 1RA SECUNDARIO,TORINO ,BDS, 160.00 ,6
0484-450800,ENGRANE 2DA SECUNDARIO,TORINO ,BDS, 96.00 ,10
0469-450800,ENGRANE 2DO PRIMARIO,TORINO ,BDS, 96.00 ,18
0480-450800,ENGRANE 3RA SECUNDARIO,TORINO ,BDS, 159.00 ,0
0474-450800,ENGRANE 3RO PRIMARIO,TORINO ,BDS, 95.00 ,0
0481-450800,ENGRANE 4TO  SECUNDARIO,TORINO ,BDS, 160.00 ,8
0473-450800,ENGRANE 4TO PRIMARIO,TORINO ,BDS, 256.00 ,5
0483-450800,ENGRANE 5TA  SECUNDARIO,TORINO ,BDS, 105.00 ,0
0470-450800,ENGRANE 5TO PRIMARIO,TORINO ,BDS, 532.00 ,1
0780-831000,ENGRANE DE ARA�A DE VELOCIMETRO,TORINO ,BDS, 191.00 ,38
0452-450800,ENGRANE DE ARBOL DE LEVAS,TORINO ,BDS, 205.00 ,8
0477-450800,ENGRANE DE ARRANQUE,TORINO ,BDS, 198.00 ,0
0476-450800,ENGRANE DE ARRANQUE COMPLETO,TORINO ,BDS, 92.00 ,0
0136-450800,ENGRANE DE BOMBA DE ACEITE,TORINO ,BDS, 132.00 ,1
0154-450800,ENGRANE DE EMBRAGUE DE ARRANQUE,TORINO ,BDS, 400.00 ,8
0152-450800,ENGRANE DE REDUCCION,TORINO ,BDS, 140.00 ,25
0353-450800,ENGRANE DE TIEMPO,TORINO ,BDS, 190.00 ,9
0779-831000,ENGRANE DE VELOCIMETRO,TORINO ,BDS, 75.00 ,136
0510-450800,ENGRANE DUAL,TORINO ,BDS, 319.00 ,45
1061-831200,ENGRANE PLASTICO DE BOMBA DE ACEITE,TORINO ,BDS, 96.00 ,7
0042-901110,ESCAPE DERECHO,TORINO ,BDS,1283,52
0043-B81700,ESPEJO DERECHO,TORINO ,BDS, 96.00 ,74
0043-B81700,ESPEJO DERECHO,TORINO ,BDS, 96.00 ,74
0044-B81700,ESPEJO IZQUIERDO,TORINO ,BDS, 96.00 ,74
0044-B81700,ESPEJO IZQUIERDO,TORINO ,BDS, 96.00 ,74
0069-831000,ESTATOR,TORINO ,BDS, 535.00 ,73
0507-450800,ESTRELLA DE BARRIL,TORINO ,BDS, 64.00 ,133
0121-090700,FILTRO DE ACEITE,TORINO ,BDS, 169.00 ,184
0491-450800,FLECHA DE ARRANQUE,TORINO ,BDS, 287.00 ,12
0940-450800,FLECHA DE ARRANQUE COMPLETA,TORINO ,BDS, 535.00 ,61
0928-450800,FLECHA DE CAMBIOS COMPLETA,TORINO ,BDS, 160.00 ,82
0475-450800,FLECHA PRIMARIA,TORINO ,BDS, 385.00 ,4
0935-450800,FLECHA PRIMARIA COMPLETA,TORINO ,BDS, 802.00 ,37
0482-450800,FLECHA SECUNDARIA,TORINO ,BDS, 254.00 ,0
0930-450800,FLECHA SECUNDARIA COMPLETA,TORINO ,BDS, 855.00 ,27
0055-070700,FOCO DE CUARTOS,TORINO ,BDS, 10.00 ,0
0061-060700,FOCO DE FARO,TORINO ,BDS, 70.00 ,0
0064-040700,FOCO DE STOP,TORINO ,BDS, 10.00 ,0
1368-831100,FORJA PARA LLAVE DE SWITCH,TORINO ,BDS, 185.00 ,48
0593-831003,GOMA DELANTERA DE TANQUE DE COMBUSTIBLE,TORINO ,BDS, 13.00 ,0
0538-831003,GOMA PROTECTORA DE HORQUILLA,TORINO ,BDS, 96.00 ,0
1371-831103,GUARDA POLVO DE MANIJA DERECHA,TORINO ,BDS, 32.00 ,143
1371-831103,GUARDA POLVO DE MANIJA DERECHA,TORINO ,BDS, 32.00 ,143
1372-831103,GUARDA POLVO DE MANIJA IZQUIERDA,TORINO ,BDS, 32.00 ,135
1372-831103,GUARDA POLVO DE MANIJA IZQUIERDA,TORINO ,BDS, 32.00 ,135
